call_id,chunk_id,speaker,text
20240815_0452,6,CUSTOMER,nie wiem
20240815_0452,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0452,8,CUSTOMER,hmm może warto
20240815_0453,1,ADVISOR,halo dzień dobry tu magdalena lewandowska z banku mbank rozmawiam z panem/panią jakub?
20240815_0453,2,CUSTOMER,tak słucham
20240815_0453,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0453,4,CUSTOMER,nie jestem zainteresowany
20240815_0453,5,ADVISOR,można to dostosować do pana potrzeb może wyjaśnię szczegóły?
20240815_0453,6,CUSTOMER,może
20240815_0453,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0453,8,CUSTOMER,może faktycznie
20240815_0454,1,ADVISOR,halo dzień dobry tu katarzyna wiśniewska z banku santander rozmawiam z panem/panią maria?
20240815_0454,2,CUSTOMER,tak słucham ale mam gości może później?
20240815_0454,3,ADVISOR,dzwonię w sprawie karta platinium
20240815_0454,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0454,5,ADVISOR,może wyjaśnię szczegóły proszę posłuchać oferty
20240815_0454,6,CUSTOMER,hmm
20240815_0454,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0454,8,CUSTOMER,hmm może warto
20240815_0455,1,ADVISOR,halo dzień dobry tu barbara nowak z banku handlowy rozmawiam z panem/panią jakub?
20240815_0455,2,CUSTOMER,tak słucham
20240815_0455,3,ADVISOR,dzwonię w sprawie limit debetowy
20240815_0455,4,CUSTOMER,nie mam czasu
20240815_0455,5,ADVISOR,to tylko kilka minut rozmowy to naprawdę warto
20240815_0455,6,CUSTOMER,nie wiem
20240815_0455,7,ADVISOR,rozumiem ale to bezpieczne rozwiązanie
20240815_0455,8,CUSTOMER,to brzmi lepiej
20240815_0456,1,ADVISOR,halo dzień dobry tu monika rutkowska z banku pko bp rozmawiam z panem/panią marek?
20240815_0456,2,CUSTOMER,tak słucham
20240815_0456,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0456,4,CUSTOMER,nie ufam bankom
20240815_0456,5,ADVISOR,to bezpieczne rozwiązanie może wyjaśnię szczegóły?
20240815_0456,6,CUSTOMER,hmm
20240815_0456,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0456,8,CUSTOMER,może faktycznie
20240815_0457,1,ADVISOR,halo dzień dobry tu agnieszka dąbrowska z banku getin rozmawiam z panem/panią jan?
20240815_0457,2,CUSTOMER,tak słucham
20240815_0457,3,ADVISOR,dzwonię w sprawie konto oszczędnościowe
20240815_0457,4,CUSTOMER,to za drogie
20240815_0457,5,ADVISOR,nasze warunki są bardzo konkurencyjne to naprawdę warto
20240815_0457,6,CUSTOMER,nie jestem przekonany
20240815_0457,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0457,8,CUSTOMER,może faktycznie
20240815_0458,1,ADVISOR,halo dzień dobry tu olga król z banku pocztowy rozmawiam z panem/panią paweł?
20240815_0458,2,CUSTOMER,tak słucham
20240815_0458,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0458,4,CUSTOMER,to za duże zobowiązanie
20240815_0458,5,ADVISOR,to tylko kilka minut rozmowy to naprawdę warto
20240815_0458,6,CUSTOMER,może
20240815_0458,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0458,8,CUSTOMER,może faktycznie
20240815_0459,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku handlowy rozmawiam z panem/panią tomasz?
20240815_0459,2,CUSTOMER,tak słucham
20240815_0459,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0459,4,CUSTOMER,już mam podobny produkt
20240815_0459,5,ADVISOR,może pomogę rozwiać wątpliwości proszę posłuchać oferty
20240815_0459,6,CUSTOMER,może
20240815_0459,7,ADVISOR,rozumiem ale to bezpieczne rozwiązanie
20240815_0459,8,CUSTOMER,może faktycznie
20240815_0460,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku eurobank rozmawiam z panem/panią sebastian?
20240815_0460,2,CUSTOMER,tak słucham
20240815_0460,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0460,4,CUSTOMER,nie mam czasu
20240815_0460,5,ADVISOR,rozumiem obawy ale proszę posłuchać to naprawdę warto
20240815_0460,6,CUSTOMER,nie wiem
20240815_0460,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0460,8,CUSTOMER,ok przekonał mnie pan
20240815_0461,1,ADVISOR,halo dzień dobry tu olga król z banku santander rozmawiam z panem/panią paweł?
20240815_0461,2,CUSTOMER,tak słucham
20240815_0461,3,ADVISOR,dzwonię w sprawie limit debetowy
20240815_0461,4,CUSTOMER,to za drogie
20240815_0461,5,ADVISOR,warto porównać z obecną ofertą to naprawdę warto
20240815_0461,6,CUSTOMER,nie wiem
20240815_0461,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0461,8,CUSTOMER,hmm może warto
20240815_0462,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku pekao rozmawiam z panem/panią ewa?
20240815_0462,2,CUSTOMER,tak słucham
20240815_0462,3,ADVISOR,dzwonię w sprawie refinansowanie
20240815_0462,4,CUSTOMER,nie mam czasu
20240815_0462,5,ADVISOR,nasze warunki są bardzo konkurencyjne to naprawdę warto
20240815_0462,6,CUSTOMER,hmm
20240815_0462,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0462,8,CUSTOMER,hmm może warto
20240815_0463,1,ADVISOR,halo dzień dobry tu sylwia nowakowska z banku ing rozmawiam z panem/panią tomasz?
20240815_0463,2,CUSTOMER,tak słucham ale jestem w pracy może szybko?
20240815_0463,3,ADVISOR,dzwonię w sprawie karta platinium
20240815_0463,4,CUSTOMER,to za drogie
20240815_0463,5,ADVISOR,rozumiem obawy ale proszę posłuchać proszę posłuchać oferty
20240815_0463,6,CUSTOMER,hmm
20240815_0463,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0463,8,CUSTOMER,ok przekonał mnie pan
20240815_0464,1,ADVISOR,halo dzień dobry tu monika rutkowska z banku ing rozmawiam z panem/panią marek?
20240815_0464,2,CUSTOMER,tak słucham
20240815_0464,3,ADVISOR,dzwonię w sprawie limit debetowy
20240815_0464,4,CUSTOMER,to za duże zobowiązanie
20240815_0464,5,ADVISOR,nasze warunki są bardzo konkurencyjne może wyjaśnię szczegóły?
20240815_0464,6,CUSTOMER,nie wiem
20240815_0464,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0464,8,CUSTOMER,ok przekonał mnie pan
20240815_0465,1,ADVISOR,halo dzień dobry tu robert mazur z banku bzwbk rozmawiam z panem/panią marta?
20240815_0465,2,CUSTOMER,tak słucham
20240815_0465,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0465,4,CUSTOMER,nie mam czasu
20240815_0465,5,ADVISOR,ale to naprawdę korzystna oferta proszę posłuchać oferty
20240815_0465,6,CUSTOMER,może
20240815_0465,7,ADVISOR,rozumiem ale to bezpieczne rozwiązanie
20240815_0465,8,CUSTOMER,może faktycznie
20240815_0466,1,ADVISOR,halo dzień dobry tu michał rutkowski z banku mbank rozmawiam z panem/panią michał?
20240815_0466,2,CUSTOMER,tak słucham
20240815_0466,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0466,4,CUSTOMER,to za duże zobowiązanie
20240815_0466,5,ADVISOR,może wyjaśnię szczegóły może wyjaśnię szczegóły?
20240815_0466,6,CUSTOMER,może
20240815_0466,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0466,8,CUSTOMER,może faktycznie
20240815_0467,1,ADVISOR,halo dzień dobry tu michał rutkowski z banku pko bp rozmawiam z panem/panią adam?
20240815_0467,2,CUSTOMER,tak słucham
20240815_0467,3,ADVISOR,dzwonię w sprawie lokata
20240815_0467,4,CUSTOMER,nie ufam bankom
20240815_0467,5,ADVISOR,to tylko kilka minut rozmowy może wyjaśnię szczegóły?
20240815_0467,6,CUSTOMER,może
20240815_0467,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0467,8,CUSTOMER,to brzmi lepiej
20240815_0468,1,ADVISOR,halo dzień dobry tu katarzyna wiśniewska z banku bzwbk rozmawiam z panem/panią adam?
20240815_0468,2,CUSTOMER,tak słucham ale ale właśnie jadę na spotkanie
20240815_0468,3,ADVISOR,dzwonię w sprawie limit debetowy
20240815_0468,4,CUSTOMER,nie jestem zainteresowany
20240815_0468,5,ADVISOR,może wyjaśnię szczegóły to naprawdę warto
20240815_0468,6,CUSTOMER,może
20240815_0468,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0468,8,CUSTOMER,może faktycznie
20240815_0469,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku ing rozmawiam z panem/panią piotr?
20240815_0469,2,CUSTOMER,tak słucham
20240815_0469,3,ADVISOR,dzwonię w sprawie refinansowanie
20240815_0469,4,CUSTOMER,nie jestem zainteresowany
20240815_0469,5,ADVISOR,ale to naprawdę korzystna oferta to naprawdę warto
20240815_0469,6,CUSTOMER,nie jestem przekonany
20240815_0469,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0469,8,CUSTOMER,hmm może warto
20240815_0470,1,ADVISOR,halo dzień dobry tu paweł kowalski z banku credit agricole rozmawiam z panem/panią ewa?
20240815_0470,2,CUSTOMER,tak słucham
20240815_0470,3,ADVISOR,dzwonię w sprawie karta kredytowa
20240815_0470,4,CUSTOMER,nie jestem zainteresowany
20240815_0470,5,ADVISOR,ale to naprawdę korzystna oferta to naprawdę warto
20240815_0470,6,CUSTOMER,nie jestem przekonany
20240815_0470,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0470,8,CUSTOMER,hmm może warto
20240815_0471,1,ADVISOR,halo dzień dobry tu rafał nowicki z banku millennium rozmawiam z panem/panią maria?
20240815_0471,2,CUSTOMER,tak słucham
20240815_0471,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0471,4,CUSTOMER,to za duże zobowiązanie
20240815_0471,5,ADVISOR,to bezpieczne rozwiązanie to naprawdę warto
20240815_0471,6,CUSTOMER,może
20240815_0471,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0471,8,CUSTOMER,hmm może warto
20240815_0472,1,ADVISOR,halo dzień dobry tu sylwia nowakowska z banku pocztowy rozmawiam z panem/panią maria?
20240815_0472,2,CUSTOMER,tak słucham ale ale właśnie jadę na spotkanie
20240815_0472,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0472,4,CUSTOMER,to za skomplikowane
20240815_0472,5,ADVISOR,rozumiem obawy ale proszę posłuchać może wyjaśnię szczegóły?
20240815_0472,6,CUSTOMER,nie wiem
20240815_0472,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0472,8,CUSTOMER,ok przekonał mnie pan
20240815_0473,1,ADVISOR,halo dzień dobry tu michał rutkowski z banku mbank rozmawiam z panem/panią agnieszka?
20240815_0473,2,CUSTOMER,tak słucham ale jestem w sklepie
20240815_0473,3,ADVISOR,dzwonię w sprawie pożyczka
20240815_0473,4,CUSTOMER,nie ufam bankom
20240815_0473,5,ADVISOR,to bezpieczne rozwiązanie może wyjaśnię szczegóły?
20240815_0473,6,CUSTOMER,hmm
20240815_0473,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0473,8,CUSTOMER,hmm może warto
20240815_0474,1,ADVISOR,halo dzień dobry tu tomasz wiśniewski z banku pekao rozmawiam z panem/panią michał?
20240815_0474,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_0474,3,ADVISOR,dzwonię w sprawie pożyczka
20240815_0474,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0474,5,ADVISOR,nasze warunki są bardzo konkurencyjne proszę posłuchać oferty
20240815_0474,6,CUSTOMER,nie jestem przekonany
20240815_0474,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0474,8,CUSTOMER,ok przekonał mnie pan
20240815_0475,1,ADVISOR,halo dzień dobry tu justyna kowalczyk z banku volkswagen rozmawiam z panem/panią katarzyna?
20240815_0475,2,CUSTOMER,tak słucham
20240815_0475,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0475,4,CUSTOMER,to za skomplikowane
20240815_0475,5,ADVISOR,to tylko kilka minut rozmowy proszę posłuchać oferty
20240815_0475,6,CUSTOMER,nie jestem przekonany
20240815_0475,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0475,8,CUSTOMER,ok przekonał mnie pan
20240815_0476,1,ADVISOR,halo dzień dobry tu anna kowalska z banku mbank rozmawiam z panem/panią piotr?
20240815_0476,2,CUSTOMER,tak słucham
20240815_0476,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0476,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0476,5,ADVISOR,ale to naprawdę korzystna oferta proszę posłuchać oferty
20240815_0476,6,CUSTOMER,nie jestem przekonany
20240815_0476,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0476,8,CUSTOMER,ok przekonał mnie pan
20240815_0477,1,ADVISOR,halo dzień dobry tu magdalena lewandowska z banku handlowy rozmawiam z panem/panią jakub?
20240815_0477,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_0477,3,ADVISOR,dzwonię w sprawie refinansowanie
20240815_0477,4,CUSTOMER,nie mam czasu
20240815_0477,5,ADVISOR,warto porównać z obecną ofertą to naprawdę warto
20240815_0477,6,CUSTOMER,nie wiem
20240815_0477,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0477,8,CUSTOMER,może faktycznie
20240815_0478,1,ADVISOR,halo dzień dobry tu justyna kowalczyk z banku alior rozmawiam z panem/panią marta?
20240815_0478,2,CUSTOMER,tak słucham
20240815_0478,3,ADVISOR,dzwonię w sprawie refinansowanie
20240815_0478,4,CUSTOMER,nie chcę się zadłużać
20240815_0478,5,ADVISOR,rozumiem obawy ale proszę posłuchać to naprawdę warto
20240815_0478,6,CUSTOMER,hmm
20240815_0478,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0478,8,CUSTOMER,ok przekonał mnie pan
20240815_0479,1,ADVISOR,halo dzień dobry tu beata mazur z banku ing rozmawiam z panem/panią maria?
20240815_0479,2,CUSTOMER,tak słucham
20240815_0479,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0479,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0479,5,ADVISOR,to bezpieczne rozwiązanie może wyjaśnię szczegóły?
20240815_0479,6,CUSTOMER,nie wiem
20240815_0479,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0479,8,CUSTOMER,ok przekonał mnie pan
20240815_0480,1,ADVISOR,halo dzień dobry tu michał rutkowski z banku alior rozmawiam z panem/panią adam?
20240815_0480,2,CUSTOMER,tak słucham
20240815_0480,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0480,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0480,5,ADVISOR,to bezpieczne rozwiązanie to naprawdę warto
20240815_0480,6,CUSTOMER,nie jestem przekonany
20240815_0480,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0480,8,CUSTOMER,to brzmi lepiej
20240815_0481,1,ADVISOR,halo dzień dobry tu anna kowalska z banku alior rozmawiam z panem/panią tomasz?
20240815_0481,2,CUSTOMER,tak słucham
20240815_0481,3,ADVISOR,dzwonię w sprawie lokata
20240815_0481,4,CUSTOMER,nie jestem zainteresowany
20240815_0481,5,ADVISOR,oferujemy specjalne warunki to naprawdę warto
20240815_0481,6,CUSTOMER,hmm
20240815_0481,7,ADVISOR,rozumiem ale to bezpieczne rozwiązanie
20240815_0481,8,CUSTOMER,może faktycznie
20240815_0482,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku ing rozmawiam z panem/panią piotr?
20240815_0482,2,CUSTOMER,tak słucham ale mam gości może później?
20240815_0482,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0482,4,CUSTOMER,to za skomplikowane
20240815_0482,5,ADVISOR,może pomogę rozwiać wątpliwości może wyjaśnię szczegóły?
20240815_0482,6,CUSTOMER,nie jestem przekonany
20240815_0482,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0482,8,CUSTOMER,może faktycznie
20240815_0483,1,ADVISOR,halo dzień dobry tu katarzyna wiśniewska z banku mbank rozmawiam z panem/panią sebastian?
20240815_0483,2,CUSTOMER,tak słucham
20240815_0483,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0483,4,CUSTOMER,już mam podobny produkt
20240815_0483,5,ADVISOR,może wyjaśnię szczegóły to naprawdę warto
20240815_0483,6,CUSTOMER,nie jestem przekonany
20240815_0483,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0483,8,CUSTOMER,może faktycznie
20240815_0484,1,ADVISOR,halo dzień dobry tu agnieszka dąbrowska z banku alior rozmawiam z panem/panią maria?
20240815_0484,2,CUSTOMER,tak słucham
20240815_0484,3,ADVISOR,dzwonię w sprawie karta kredytowa
20240815_0484,4,CUSTOMER,nie ufam bankom
20240815_0484,5,ADVISOR,może wyjaśnię szczegóły to naprawdę warto
20240815_0484,6,CUSTOMER,może
20240815_0484,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0484,8,CUSTOMER,to brzmi lepiej
20240815_0485,1,ADVISOR,halo dzień dobry tu michał rutkowski z banku ing rozmawiam z panem/panią anna?
20240815_0485,2,CUSTOMER,tak słucham
20240815_0485,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0485,4,CUSTOMER,już mam podobny produkt
20240815_0485,5,ADVISOR,może pomogę rozwiać wątpliwości to naprawdę warto
20240815_0485,6,CUSTOMER,nie jestem przekonany
20240815_0485,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0485,8,CUSTOMER,może faktycznie
20240815_0486,1,ADVISOR,halo dzień dobry tu anna kowalska z banku pekao rozmawiam z panem/panią paweł?
20240815_0486,2,CUSTOMER,tak słucham ale jestem w sklepie
20240815_0486,3,ADVISOR,dzwonię w sprawie konto oszczędnościowe
20240815_0486,4,CUSTOMER,już mam podobny produkt
20240815_0486,5,ADVISOR,rozumiem obawy ale proszę posłuchać może wyjaśnię szczegóły?
20240815_0486,6,CUSTOMER,hmm
20240815_0486,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0486,8,CUSTOMER,może faktycznie
20240815_0487,1,ADVISOR,halo dzień dobry tu grzegorz kowalczyk z banku pko bp rozmawiam z panem/panią tomasz?
20240815_0487,2,CUSTOMER,tak słucham
20240815_0487,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0487,4,CUSTOMER,nie ufam bankom
20240815_0487,5,ADVISOR,ale to naprawdę korzystna oferta proszę posłuchać oferty
20240815_0487,6,CUSTOMER,nie wiem
20240815_0487,7,ADVISOR,rozumiem ale to bezpieczne rozwiązanie
20240815_0487,8,CUSTOMER,ok przekonał mnie pan
20240815_0488,1,ADVISOR,halo dzień dobry tu grzegorz kowalczyk z banku alior rozmawiam z panem/panią tomasz?
20240815_0488,2,CUSTOMER,tak słucham
20240815_0488,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0488,4,CUSTOMER,nie ufam bankom
20240815_0488,5,ADVISOR,nasze warunki są bardzo konkurencyjne może wyjaśnię szczegóły?
20240815_0488,6,CUSTOMER,nie wiem
20240815_0488,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0488,8,CUSTOMER,ok przekonał mnie pan
20240815_0489,1,ADVISOR,halo dzień dobry tu robert mazur z banku eurobank rozmawiam z panem/panią tomasz?
20240815_0489,2,CUSTOMER,tak słucham
20240815_0489,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0489,4,CUSTOMER,nie mam czasu
20240815_0489,5,ADVISOR,rozumiem obawy ale proszę posłuchać proszę posłuchać oferty
20240815_0489,6,CUSTOMER,może
20240815_0489,7,ADVISOR,rozumiem ale oszczędzi pan dużo pieniędzy
20240815_0489,8,CUSTOMER,to brzmi lepiej
20240815_0490,1,ADVISOR,halo dzień dobry tu anna kowalska z banku getin rozmawiam z panem/panią katarzyna?
20240815_0490,2,CUSTOMER,tak słucham
20240815_0490,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0490,4,CUSTOMER,nie jestem zainteresowany
20240815_0490,5,ADVISOR,może pomogę rozwiać wątpliwości proszę posłuchać oferty
20240815_0490,6,CUSTOMER,może
20240815_0490,7,ADVISOR,rozumiem ale to bezpieczne rozwiązanie
20240815_0490,8,CUSTOMER,hmm może warto
20240815_0491,1,ADVISOR,halo dzień dobry tu paweł kowalski z banku alior rozmawiam z panem/panią agnieszka?
20240815_0491,2,CUSTOMER,tak słucham ale dziecko płacze może wieczorem?
20240815_0491,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0491,4,CUSTOMER,nie mam czasu
20240815_0491,5,ADVISOR,może wyjaśnię szczegóły może wyjaśnię szczegóły?
20240815_0491,6,CUSTOMER,nie wiem
20240815_0491,7,ADVISOR,rozumiem ale to bardzo korzystne warunki
20240815_0491,8,CUSTOMER,to brzmi lepiej
20240815_0492,1,ADVISOR,halo dzień dobry tu marcin dąbrowski z banku getin rozmawiam z panem/panią jan?
